t x y
11.467000 4.827914 0.232528
11.468000 4.832775 0.232547
11.469000 4.837642 0.232567
11.470000 4.842513 0.232586
11.471000 4.847390 0.232606
11.472000 4.852271 0.232626
11.473000 4.857157 0.232645
11.474000 4.862047 0.232665
11.475000 4.866943 0.232685
11.476000 4.871844 0.232706
11.477000 4.876749 0.232726
11.478000 4.881660 0.232746
11.479000 4.886575 0.232767
11.480000 4.891496 0.232787
11.481000 4.896421 0.232808
11.482000 4.901351 0.232829
11.483000 4.906286 0.232850
11.484000 4.911226 0.232871
11.485000 4.916171 0.232892
11.486000 4.921120 0.232914
11.487000 4.926075 0.232935
11.488000 4.931035 0.232957
11.489000 4.936000 0.232978
11.490000 4.940969 0.233000
11.491000 4.945944 0.233022
11.492000 4.950923 0.233044
11.493000 4.955908 0.233066
11.494000 4.960897 0.233089
11.495000 4.965892 0.233111
11.496000 4.970891 0.233133
11.497000 4.975896 0.233156
11.498000 4.980905 0.233179
11.499000 4.985919 0.233202
11.500000 4.990939 0.233225
11.501000 4.995963 0.233248
11.502000 5.000993 0.233271
11.503000 5.006027 0.233294
11.504000 5.011067 0.233318
11.505000 5.016111 0.233341
11.506000 5.021161 0.233365
11.507000 5.026215 0.233389
11.508000 5.031275 0.233413
11.509000 5.036339 0.233437
11.510000 5.041409 0.233461
11.511000 5.046484 0.233486
11.512000 5.051564 0.233510
11.513000 5.056649 0.233535
11.514000 5.061739 0.233559
11.515000 5.066834 0.233584
11.516000 5.071934 0.233609
11.517000 5.077039 0.233634
11.518000 5.082149 0.233659
11.519000 5.087265 0.233684
11.520000 5.092385 0.233710
11.521000 5.097511 0.233735
11.522000 5.102641 0.233761
11.523000 5.107777 0.233787
11.524000 5.112918 0.233813
11.525000 5.118064 0.233839
11.526000 5.123215 0.233865
11.527000 5.128371 0.233891
11.528000 5.133533 0.233918
11.529000 5.138699 0.233944
11.530000 5.143871 0.233971
11.531000 5.149048 0.233997
11.532000 5.154230 0.234024
11.533000 5.159417 0.234051
11.534000 5.164609 0.234078
11.535000 5.169807 0.234106
11.536000 5.175010 0.234133
11.537000 5.180217 0.234161
11.538000 5.185431 0.234188
11.539000 5.190649 0.234216
11.540000 5.195872 0.234244
11.541000 5.201101 0.234272
11.542000 5.206335 0.234300
11.543000 5.211574 0.234328
11.544000 5.216818 0.234357
11.545000 5.222067 0.234385
11.546000 5.227322 0.234414
11.547000 5.232582 0.234443
11.548000 5.237847 0.234472
11.549000 5.243117 0.234501
11.550000 5.248393 0.234530
11.551000 5.253674 0.234559
11.552000 5.258960 0.234588
11.553000 5.264251 0.234618
11.554000 5.269548 0.234648
11.555000 5.274850 0.234677
11.556000 5.280157 0.234707
11.557000 5.285470 0.234737
11.558000 5.290787 0.234768
11.559000 5.296110 0.234798
11.560000 5.301439 0.234828
11.561000 5.306772 0.234859
11.562000 5.312111 0.234890
11.563000 5.317455 0.234920
11.564000 5.322805 0.234951
11.565000 5.328160 0.234982
11.566000 5.333520 0.235014
11.567000 5.338885 0.235045
11.568000 5.344256 0.235076
11.569000 5.349632 0.235108
11.570000 5.355014 0.235140
11.571000 5.360401 0.235172
11.572000 5.365793 0.235204
11.573000 5.371191 0.235236
11.574000 5.376593 0.235268
11.575000 5.382002 0.235300
11.576000 5.387415 0.235333
11.577000 5.392834 0.235366
11.578000 5.398259 0.235398
11.579000 5.403689 0.235431
11.580000 5.409124 0.235464
11.581000 5.414564 0.235497
11.582000 5.420010 0.235531
11.583000 5.425462 0.235564
11.584000 5.430919 0.235598
11.585000 5.436381 0.235631
11.586000 5.441848 0.235665
11.587000 5.447321 0.235699
11.588000 5.452800 0.235733
11.589000 5.458284 0.235768
11.590000 5.463773 0.235802
11.591000 5.469268 0.235837
11.592000 5.474768 0.235871
11.593000 5.480274 0.235906
11.594000 5.485785 0.235941
11.595000 5.491302 0.235976
11.596000 5.496824 0.236011
11.597000 5.502351 0.236046
11.598000 5.507884 0.236082
11.599000 5.513423 0.236118
11.600000 5.518967 0.236153
11.601000 5.524517 0.236189
11.602000 5.530072 0.236225
11.603000 5.535632 0.236261
11.604000 5.541198 0.236298
11.605000 5.546770 0.236334
11.606000 5.552347 0.236371
11.607000 5.557929 0.236407
11.608000 5.563518 0.236444
11.609000 5.569111 0.236481
11.610000 5.574711 0.236518
11.611000 5.580315 0.236555
11.612000 5.585926 0.236593
11.613000 5.591542 0.236630
11.614000 5.597163 0.236668
11.615000 5.602790 0.236706
11.616000 5.608423 0.236744
11.617000 5.614061 0.236782
11.618000 5.619704 0.236820
11.619000 5.625354 0.236858
11.620000 5.631009 0.236897
11.621000 5.636669 0.236936
11.622000 5.642335 0.236974
11.623000 5.648007 0.237013
11.624000 5.653684 0.237052
11.625000 5.659367 0.237091
11.626000 5.665056 0.237131
11.627000 5.670750 0.237170
11.628000 5.676450 0.237210
11.629000 5.682156 0.237250
11.630000 5.687867 0.237290
11.631000 5.693583 0.237330
11.632000 5.699306 0.237370
11.633000 5.705034 0.237410
11.634000 5.710768 0.237451
11.635000 5.716507 0.237491
11.636000 5.722252 0.237532
11.637000 5.728003 0.237573
11.638000 5.733760 0.237614
11.639000 5.739522 0.237655
11.640000 5.745290 0.237697
11.641000 5.751063 0.237738
11.642000 5.756842 0.237780
11.643000 5.762627 0.237821
11.644000 5.768418 0.237863
11.645000 5.774215 0.237905
11.646000 5.780017 0.237948
11.647000 5.785825 0.237990
11.648000 5.791638 0.238032
11.649000 5.797458 0.238075
11.650000 5.803283 0.238118
11.651000 5.809114 0.238161
11.652000 5.814950 0.238204
11.653000 5.820793 0.238247
11.654000 5.826641 0.238291
11.655000 5.832495 0.238334
11.656000 5.838354 0.238378
11.657000 5.844220 0.238422
11.658000 5.850091 0.238466
11.659000 5.855968 0.238510
11.660000 5.861851 0.238554
11.661000 5.867740 0.238598
11.662000 5.873634 0.238643
11.663000 5.879535 0.238688
11.664000 5.885441 0.238732
11.665000 5.891353 0.238778
11.666000 5.897271 0.238823
11.667000 5.903194 0.238868
11.668000 5.909124 0.238913
11.669000 5.915059 0.238959
11.670000 5.921000 0.239005
11.671000 5.926947 0.239051
11.672000 5.932900 0.239097
11.673000 5.938859 0.239143
11.674000 5.944824 0.239189
11.675000 5.950794 0.239236
11.676000 5.956770 0.239283
11.677000 5.962753 0.239329
11.678000 5.968741 0.239376
11.679000 5.974735 0.239423
11.680000 5.980735 0.239471
11.681000 5.986741 0.239518
11.682000 5.992753 0.239566
11.683000 5.998771 0.239614
11.684000 6.004794 0.239661
11.685000 6.010824 0.239709
11.686000 6.016860 0.239758
11.687000 6.022901 0.239806
11.688000 6.028948 0.239855
11.689000 6.035002 0.239903
11.690000 6.041061 0.239952
11.691000 6.047127 0.240001
11.692000 6.053198 0.240050
11.693000 6.059275 0.240099
11.694000 6.065359 0.240149
11.695000 6.071448 0.240198
11.696000 6.077543 0.240248
11.697000 6.083644 0.240298
11.698000 6.089752 0.240348
11.699000 6.095865 0.240398
11.700000 6.101984 0.240449
11.701000 6.108109 0.240499
11.702000 6.114241 0.240550
11.703000 6.120378 0.240601
11.704000 6.126521 0.240652
11.705000 6.132671 0.240703
11.706000 6.138826 0.240754
11.707000 6.144988 0.240806
11.708000 6.151155 0.240858
11.709000 6.157329 0.240909
11.710000 6.163509 0.240961
11.711000 6.169695 0.241013
11.712000 6.175886 0.241066
11.713000 6.182084 0.241118
11.714000 6.188288 0.241171
11.715000 6.194499 0.241224
11.716000 6.200715 0.241277
11.717000 6.206937 0.241330
11.718000 6.213166 0.241383
11.719000 6.219400 0.241436
11.720000 6.225641 0.241490
11.721000 6.231888 0.241544
11.722000 6.238141 0.241598
11.723000 6.244400 0.241652
11.724000 6.250665 0.241706
11.725000 6.256937 0.241760
11.726000 6.263214 0.241815
11.727000 6.269498 0.241870
11.728000 6.275788 0.241924
11.729000 6.282084 0.241980
11.730000 6.288386 0.242035
11.731000 6.294694 0.242090
11.732000 6.301009 0.242146
11.733000 6.307330 0.242201
11.734000 6.313657 0.242257
11.735000 6.319990 0.242313
11.736000 6.326329 0.242370
11.737000 6.332675 0.242426
11.738000 6.339027 0.242482
11.739000 6.345385 0.242539
11.740000 6.351749 0.242596
11.741000 6.358120 0.242653
11.742000 6.364497 0.242710
11.743000 6.370880 0.242768
11.744000 6.377269 0.242825
11.745000 6.383665 0.242883
11.746000 6.390067 0.242941
11.747000 6.396475 0.242999
11.748000 6.402889 0.243057
11.749000 6.409310 0.243116
11.750000 6.415737 0.243174
11.751000 6.422170 0.243233
11.752000 6.428609 0.243292
11.753000 6.435055 0.243351
11.754000 6.441507 0.243410
11.755000 6.447966 0.243470
11.756000 6.454431 0.243529
11.757000 6.460902 0.243589
11.758000 6.467379 0.243649
11.759000 6.473863 0.243709
11.760000 6.480353 0.243769
11.761000 6.486850 0.243830
11.762000 6.493353 0.243890
11.763000 6.499862 0.243951
11.764000 6.506378 0.244012
11.765000 6.512899 0.244073
11.766000 6.519428 0.244135
11.767000 6.525963 0.244196
11.768000 6.532504 0.244258
11.769000 6.539051 0.244320
11.770000 6.545605 0.244382
11.771000 6.552165 0.244444
11.772000 6.558732 0.244506
11.773000 6.565305 0.244569
11.774000 6.571885 0.244632
11.775000 6.578471 0.244695
11.776000 6.585063 0.244758
11.777000 6.591662 0.244821
11.778000 6.598267 0.244884
11.779000 6.604879 0.244948
11.780000 6.611497 0.245012
11.781000 6.618122 0.245076
11.782000 6.624753 0.245140
11.783000 6.631391 0.245204
11.784000 6.638035 0.245269
11.785000 6.644686 0.245334
11.786000 6.651343 0.245398
11.787000 6.658006 0.245464
11.788000 6.664676 0.245529
11.789000 6.671353 0.245594
11.790000 6.678036 0.245660
11.791000 6.684726 0.245726
11.792000 6.691422 0.245792
11.793000 6.698125 0.245858
11.794000 6.704834 0.245924
11.795000 6.711550 0.245991
11.796000 6.718272 0.246057
11.797000 6.725001 0.246124
11.798000 6.731736 0.246191
11.799000 6.738478 0.246259
11.800000 6.745227 0.246326
11.801000 6.751982 0.246394
11.802000 6.758744 0.246461
11.803000 6.765512 0.246529
11.804000 6.772287 0.246598
11.805000 6.779068 0.246666
11.806000 6.785856 0.246734
11.807000 6.792651 0.246803
11.808000 6.799452 0.246872
11.809000 6.806260 0.246941
11.810000 6.813075 0.247011
11.811000 6.819896 0.247080
11.812000 6.826724 0.247150
11.813000 6.833559 0.247220
11.814000 6.840400 0.247290
11.815000 6.847248 0.247360
11.816000 6.854102 0.247430
11.817000 6.860963 0.247501
11.818000 6.867831 0.247572
11.819000 6.874706 0.247643
11.820000 6.881587 0.247714
11.821000 6.888475 0.247785
11.822000 6.895369 0.247857
11.823000 6.902270 0.247929
11.824000 6.909178 0.248001
11.825000 6.916093 0.248073
11.826000 6.923015 0.248145
11.827000 6.929943 0.248218
11.828000 6.936878 0.248290
11.829000 6.943819 0.248363
11.830000 6.950768 0.248436
11.831000 6.957723 0.248510
11.832000 6.964685 0.248583
11.833000 6.971653 0.248657
11.834000 6.978629 0.248731
11.835000 6.985611 0.248805
11.836000 6.992600 0.248879
11.837000 6.999595 0.248954
11.838000 7.006598 0.249028
11.839000 7.013607 0.249103
11.840000 7.020623 0.249178
11.841000 7.027646 0.249253
11.842000 7.034676 0.249329
11.843000 7.041713 0.249405
11.844000 7.048756 0.249480
11.845000 7.055806 0.249557
11.846000 7.062863 0.249633
11.847000 7.069927 0.249709
11.848000 7.076998 0.249786
11.849000 7.084076 0.249863
11.850000 7.091160 0.249940
11.851000 7.098251 0.250017
11.852000 7.105350 0.250095
11.853000 7.112455 0.250172
11.854000 7.119567 0.250250
11.855000 7.126685 0.250328
11.856000 7.133811 0.250406
11.857000 7.140944 0.250485
11.858000 7.148083 0.250564
11.859000 7.155230 0.250642
11.860000 7.162383 0.250722
11.861000 7.169544 0.250801
11.862000 7.176711 0.250880
11.863000 7.183885 0.250960
11.864000 7.191066 0.251040
11.865000 7.198254 0.251120
11.866000 7.205449 0.251200
11.867000 7.212651 0.251281
11.868000 7.219860 0.251362
11.869000 7.227076 0.251443
11.870000 7.234299 0.251524
11.871000 7.241529 0.251605
11.872000 7.248766 0.251687
11.873000 7.256010 0.251768
11.874000 7.263261 0.251850
11.875000 7.270518 0.251932
11.876000 7.277783 0.252015
11.877000 7.285055 0.252097
11.878000 7.292334 0.252180
11.879000 7.299620 0.252263
11.880000 7.306913 0.252347
11.881000 7.314213 0.252430
11.882000 7.321520 0.252514
11.883000 7.328835 0.252598
11.884000 7.336156 0.252682
11.885000 7.343484 0.252766
11.886000 7.350819 0.252850
11.887000 7.358162 0.252935
11.888000 7.365511 0.253020
11.889000 7.372868 0.253105
11.890000 7.380232 0.253191
11.891000 7.387603 0.253276
11.892000 7.394980 0.253362
11.893000 7.402365 0.253448
11.894000 7.409758 0.253534
11.895000 7.417157 0.253621
11.896000 7.424563 0.253707
11.897000 7.431977 0.253794
11.898000 7.439398 0.253881
11.899000 7.446825 0.253969
11.900000 7.454260 0.254056
11.901000 7.461703 0.254144
11.902000 7.469152 0.254232
11.903000 7.476608 0.254320
11.904000 7.484072 0.254409
11.905000 7.491543 0.254497
11.906000 7.499021 0.254586
11.907000 7.506506 0.254675
11.908000 7.513999 0.254764
11.909000 7.521498 0.254854
11.910000 7.529005 0.254944
11.911000 7.536519 0.255034
11.912000 7.544041 0.255124
11.913000 7.551569 0.255214
11.914000 7.559105 0.255305
11.915000 7.566648 0.255396
11.916000 7.574199 0.255487
11.917000 7.581756 0.255578
11.918000 7.589321 0.255670
11.919000 7.596893 0.255762
11.920000 7.604473 0.255854
11.921000 7.612059 0.255946
11.922000 7.619653 0.256038
11.923000 7.627254 0.256131
11.924000 7.634863 0.256224
11.925000 7.642479 0.256317
11.926000 7.650102 0.256410
11.927000 7.657732 0.256504
11.928000 7.665370 0.256598
11.929000 7.673015 0.256692
11.930000 7.680668 0.256786
11.931000 7.688328 0.256881
11.932000 7.695995 0.256975
11.933000 7.703669 0.257070
11.934000 7.711351 0.257165
11.935000 7.719041 0.257261
11.936000 7.726737 0.257357
11.937000 7.734441 0.257453
11.938000 7.742153 0.257549
11.939000 7.749871 0.257645
11.940000 7.757597 0.257742
11.941000 7.765331 0.257838
11.942000 7.773072 0.257936
11.943000 7.780820 0.258033
11.944000 7.788576 0.258130
11.945000 7.796339 0.258228
11.946000 7.804110 0.258326
11.947000 7.811888 0.258425
11.948000 7.819674 0.258523
11.949000 7.827467 0.258622
11.950000 7.835267 0.258721
11.951000 7.843075 0.258820
11.952000 7.850891 0.258919
11.953000 7.858714 0.259019
11.954000 7.866544 0.259119
11.955000 7.874382 0.259219
11.956000 7.882227 0.259320
11.957000 7.890080 0.259420
11.958000 7.897940 0.259521
11.959000 7.905808 0.259623
11.960000 7.913684 0.259724
11.961000 7.921566 0.259826
11.962000 7.929457 0.259927
11.963000 7.937355 0.260030
11.964000 7.945260 0.260132
11.965000 7.953173 0.260235
11.966000 7.961094 0.260337
11.967000 7.969022 0.260441
11.968000 7.976958 0.260544
11.969000 7.984901 0.260648
11.970000 7.992852 0.260751
11.971000 8.000811 0.260856
11.972000 8.008777 0.260960
11.973000 8.016750 0.261065
11.974000 8.024732 0.261169
11.975000 8.032721 0.261275
11.976000 8.040717 0.261380
11.977000 8.048721 0.261486
11.978000 8.056733 0.261591
11.979000 8.064752 0.261697
11.980000 8.072779 0.261804
11.981000 8.080814 0.261910
11.982000 8.088856 0.262017
11.983000 8.096906 0.262125
11.984000 8.104964 0.262232
11.985000 8.113029 0.262340
11.986000 8.121102 0.262447
11.987000 8.129183 0.262556
11.988000 8.137271 0.262664
11.989000 8.145367 0.262773
11.990000 8.153471 0.262882
11.991000 8.161582 0.262991
11.992000 8.169702 0.263100
11.993000 8.177828 0.263210
11.994000 8.185963 0.263320
11.995000 8.194105 0.263430
11.996000 8.202256 0.263541
11.997000 8.210413 0.263651
11.998000 8.218579 0.263762
11.999000 8.226752 0.263874
12.000000 8.234933 0.263985
12.001000 8.243122 0.264097
12.002000 8.251319 0.264209
12.003000 8.259523 0.264321
12.004000 8.267736 0.264434
12.005000 8.275956 0.264547
12.006000 8.284183 0.264660
12.007000 8.292419 0.264773
12.008000 8.300662 0.264887
12.009000 8.308914 0.265001
12.010000 8.317173 0.265115
12.011000 8.325440 0.265230
12.012000 8.333714 0.265344
12.013000 8.341997 0.265459
12.014000 8.350287 0.265575
12.015000 8.358585 0.265690
12.016000 8.366892 0.265806
12.017000 8.375206 0.265922
12.018000 8.383527 0.266038
12.019000 8.391857 0.266155
12.020000 8.400195 0.266272
12.021000 8.408540 0.266389
12.022000 8.416894 0.266506
12.023000 8.425255 0.266624
12.024000 8.433624 0.266742
12.025000 8.442001 0.266860
12.026000 8.450387 0.266979
12.027000 8.458780 0.267098
12.028000 8.467180 0.267217
12.029000 8.475589 0.267336
12.030000 8.484006 0.267456
12.031000 8.492431 0.267576
12.032000 8.500864 0.267696
12.033000 8.509304 0.267816
12.034000 8.517753 0.267937
12.035000 8.526210 0.268058
12.036000 8.534674 0.268180
12.037000 8.543147 0.268301
12.038000 8.551627 0.268423
12.039000 8.560116 0.268545
12.040000 8.568613 0.268668
12.041000 8.577117 0.268790
12.042000 8.585630 0.268913
12.043000 8.594151 0.269037
12.044000 8.602679 0.269160
12.045000 8.611216 0.269284
12.046000 8.619761 0.269408
12.047000 8.628314 0.269533
12.048000 8.636875 0.269658
12.049000 8.645444 0.269783
12.050000 8.654021 0.269908
12.051000 8.662606 0.270034
12.052000 8.671199 0.270160
12.053000 8.679800 0.270286
12.054000 8.688410 0.270412
12.055000 8.697027 0.270539
12.056000 8.705653 0.270666
12.057000 8.714286 0.270793
12.058000 8.722928 0.270921
12.059000 8.731578 0.271049
12.060000 8.740236 0.271177
12.061000 8.748902 0.271306
12.062000 8.757577 0.271435
12.063000 8.766259 0.271564
12.064000 8.774950 0.271693
12.065000 8.783649 0.271823
12.066000 8.792356 0.271953
12.067000 8.801071 0.272083
12.068000 8.809794 0.272214
12.069000 8.818526 0.272345
12.070000 8.827265 0.272476
12.071000 8.836013 0.272608
12.072000 8.844769 0.272740
12.073000 8.853534 0.272872
12.074000 8.862306 0.273004
12.075000 8.871087 0.273137
12.076000 8.879876 0.273270
12.077000 8.888673 0.273403
12.078000 8.897479 0.273537
12.079000 8.906292 0.273671
12.080000 8.915114 0.273805
12.081000 8.923944 0.273940
12.082000 8.932783 0.274075
12.083000 8.941630 0.274210
12.084000 8.950485 0.274345
12.085000 8.959348 0.274481
12.086000 8.968220 0.274617
12.087000 8.977100 0.274754
12.088000 8.985988 0.274890
12.089000 8.994884 0.275027
12.090000 9.003789 0.275165
12.091000 9.012702 0.275303
12.092000 9.021624 0.275441
12.093000 9.030554 0.275579
12.094000 9.039492 0.275717
12.095000 9.048438 0.275856
12.096000 9.057393 0.275996
12.097000 9.066356 0.276135
12.098000 9.075328 0.276275
12.099000 9.084308 0.276415
12.100000 9.093296 0.276556
12.101000 9.102293 0.276697
12.102000 9.111298 0.276838
12.103000 9.120312 0.276979
12.104000 9.129333 0.277121
12.105000 9.138364 0.277263
12.106000 9.147402 0.277406
12.107000 9.156450 0.277549
12.108000 9.165505 0.277692
12.109000 9.174569 0.277835
12.110000 9.183641 0.277979
12.111000 9.192722 0.278123
12.112000 9.201812 0.278268
12.113000 9.210909 0.278412
12.114000 9.220016 0.278557
12.115000 9.229130 0.278703
12.116000 9.238254 0.278849
12.117000 9.247385 0.278995
12.118000 9.256525 0.279141
12.119000 9.265674 0.279288
12.120000 9.274831 0.279435
12.121000 9.283997 0.279582
12.122000 9.293171 0.279730
12.123000 9.302353 0.279878
12.124000 9.311545 0.280026
12.125000 9.320744 0.280175
12.126000 9.329953 0.280324
12.127000 9.339169 0.280474
12.128000 9.348395 0.280623
12.129000 9.357629 0.280773
12.130000 9.366871 0.280924
12.131000 9.376122 0.281075
12.132000 9.385382 0.281226
12.133000 9.394650 0.281377
12.134000 9.403927 0.281529
12.135000 9.413212 0.281681
12.136000 9.422506 0.281834
12.137000 9.431808 0.281986
12.138000 9.441119 0.282140
12.139000 9.450439 0.282293
12.140000 9.459768 0.282447
12.141000 9.469105 0.282601
12.142000 9.478450 0.282756
12.143000 9.487804 0.282911
12.144000 9.497167 0.283066
12.145000 9.506539 0.283222
12.146000 9.515919 0.283377
12.147000 9.525308 0.283534
12.148000 9.534705 0.283690
12.149000 9.544112 0.283847
12.150000 9.553527 0.284005
12.151000 9.562950 0.284163
12.152000 9.572382 0.284321
12.153000 9.581823 0.284479
12.154000 9.591273 0.284638
12.155000 9.600731 0.284797
12.156000 9.610199 0.284956
12.157000 9.619674 0.285116
12.158000 9.629159 0.285277
12.159000 9.638652 0.285437
12.160000 9.648154 0.285598
12.161000 9.657665 0.285759
12.162000 9.667185 0.285921
12.163000 9.676713 0.286083
12.164000 9.686250 0.286246
12.165000 9.695796 0.286408
12.166000 9.705350 0.286571
12.167000 9.714914 0.286735
12.168000 9.724486 0.286899
12.169000 9.734067 0.287063
12.170000 9.743657 0.287228
12.171000 9.753255 0.287393
12.172000 9.762862 0.287558
12.173000 9.772479 0.287724
12.174000 9.782104 0.287890
12.175000 9.791738 0.288056
12.176000 9.801380 0.288223
12.177000 9.811032 0.288390
12.178000 9.820692 0.288558
12.179000 9.830361 0.288726
12.180000 9.840039 0.288894
12.181000 9.849726 0.289063
12.182000 9.859422 0.289232
12.183000 9.869127 0.289401
12.184000 9.878841 0.289571
12.185000 9.888563 0.289742
12.186000 9.898294 0.289912
12.187000 9.908035 0.290083
12.188000 9.917784 0.290255
12.189000 9.927542 0.290426
12.190000 9.937309 0.290598
12.191000 9.947085 0.290771
12.192000 9.956870 0.290944
12.193000 9.966663 0.291117
12.194000 9.976466 0.291291
12.195000 9.986278 0.291465
12.196000 9.996099 0.291639
12.197000 10.005928 0.291814
12.198000 10.015767 0.291990
12.199000 10.025614 0.292165
12.200000 10.035471 0.292341
12.201000 10.045336 0.292518
12.202000 10.055211 0.292695
12.203000 10.065094 0.292872
12.204000 10.074987 0.293049
12.205000 10.084888 0.293227
12.206000 10.094799 0.293406
12.207000 10.104718 0.293585
12.208000 10.114647 0.293764
12.209000 10.124584 0.293944
12.210000 10.134531 0.294124
12.211000 10.144487 0.294304
12.212000 10.154451 0.294485
12.213000 10.164425 0.294666
12.214000 10.174408 0.294848
12.215000 10.184400 0.295030
12.216000 10.194401 0.295212
12.217000 10.204411 0.295395
12.218000 10.214430 0.295578
12.219000 10.224458 0.295762
12.220000 10.234496 0.295946
12.221000 10.244542 0.296131
12.222000 10.254597 0.296316
12.223000 10.264662 0.296501
12.224000 10.274736 0.296687
12.225000 10.284819 0.296873
12.226000 10.294911 0.297059
12.227000 10.305012 0.297246
12.228000 10.315122 0.297434
12.229000 10.325241 0.297622
12.230000 10.335370 0.297810
12.231000 10.345508 0.297999
12.232000 10.355655 0.298188
12.233000 10.365811 0.298377
12.234000 10.375976 0.298567
12.235000 10.386150 0.298758
12.236000 10.396334 0.298948
12.237000 10.406527 0.299140
12.238000 10.416729 0.299331
12.239000 10.426940 0.299523
12.240000 10.437160 0.299716
12.241000 10.447390 0.299909
12.242000 10.457629 0.300102
12.243000 10.467877 0.300296
12.244000 10.478134 0.300490
12.245000 10.488400 0.300685
12.246000 10.498676 0.300880
12.247000 10.508961 0.301075
12.248000 10.519256 0.301271
12.249000 10.529559 0.301468
12.250000 10.539872 0.301665
12.251000 10.550194 0.301862
12.252000 10.560525 0.302060
12.253000 10.570866 0.302258
12.254000 10.581216 0.302456
12.255000 10.591575 0.302655
12.256000 10.601943 0.302855
12.257000 10.612321 0.303055
12.258000 10.622708 0.303255
12.259000 10.633105 0.303456
12.260000 10.643510 0.303657
12.261000 10.653926 0.303859
12.262000 10.664350 0.304061
12.263000 10.674784 0.304264
12.264000 10.685227 0.304467
12.265000 10.695679 0.304671
12.266000 10.706141 0.304875
12.267000 10.716612 0.305079
12.268000 10.727093 0.305284
12.269000 10.737583 0.305489
12.270000 10.748082 0.305695
12.271000 10.758590 0.305901
12.272000 10.769108 0.306108
12.273000 10.779636 0.306315
12.274000 10.790173 0.306523
12.275000 10.800719 0.306731
12.276000 10.811274 0.306940
12.277000 10.821840 0.307149
12.278000 10.832414 0.307358
12.279000 10.842998 0.307568
12.280000 10.853591 0.307779
12.281000 10.864194 0.307990
12.282000 10.874806 0.308201
12.283000 10.885428 0.308413
12.284000 10.896059 0.308625
12.285000 10.906699 0.308838
12.286000 10.917349 0.309052
12.287000 10.928009 0.309265
12.288000 10.938678 0.309480
12.289000 10.949356 0.309694
12.290000 10.960044 0.309910
12.291000 10.970742 0.310125
12.292000 10.981448 0.310341
12.293000 10.992165 0.310558
12.294000 11.002891 0.310775
12.295000 11.013626 0.310993
12.296000 11.024371 0.311211
12.297000 11.035126 0.311430
12.298000 11.045889 0.311649
12.299000 11.056663 0.311868
12.300000 11.067446 0.312088
12.301000 11.078239 0.312309
12.302000 11.089041 0.312530
12.303000 11.099852 0.312752
12.304000 11.110674 0.312974
12.305000 11.121504 0.313196
12.306000 11.132345 0.313419
12.307000 11.143195 0.313643
12.308000 11.154054 0.313867
12.309000 11.164923 0.314091
12.310000 11.175802 0.314316
12.311000 11.186690 0.314542
12.312000 11.197588 0.314768
12.313000 11.208496 0.314994
12.314000 11.219413 0.315222
12.315000 11.230340 0.315449
12.316000 11.241276 0.315677
12.317000 11.252222 0.315906
12.318000 11.263177 0.316135
12.319000 11.274143 0.316365
12.320000 11.285118 0.316595
12.321000 11.296102 0.316825
12.322000 11.307096 0.317056
12.323000 11.318100 0.317288
12.324000 11.329113 0.317520
12.325000 11.340137 0.317753
12.326000 11.351169 0.317986
12.327000 11.362212 0.318220
12.328000 11.373264 0.318454
12.329000 11.384326 0.318689
12.330000 11.395397 0.318924
12.331000 11.406479 0.319160
12.332000 11.417570 0.319397
12.333000 11.428670 0.319634
12.334000 11.439781 0.319871
12.335000 11.450901 0.320109
12.336000 11.462030 0.320348
12.337000 11.473170 0.320587
12.338000 11.484319 0.320826
12.339000 11.495478 0.321066
12.340000 11.506647 0.321307
12.341000 11.517825 0.321548
12.342000 11.529013 0.321790
12.343000 11.540211 0.322032
12.344000 11.551419 0.322275
12.345000 11.562637 0.322518
12.346000 11.573864 0.322762
12.347000 11.585101 0.323007
12.348000 11.596348 0.323252
12.349000 11.607604 0.323497
12.350000 11.618871 0.323743
12.351000 11.630147 0.323990
12.352000 11.641433 0.324237
12.353000 11.652728 0.324485
12.354000 11.664034 0.324733
12.355000 11.675349 0.324982
12.356000 11.686674 0.325232
12.357000 11.698009 0.325482
12.358000 11.709354 0.325732
12.359000 11.720709 0.325983
12.360000 11.732073 0.326235
12.361000 11.743448 0.326487
12.362000 11.754832 0.326740
12.363000 11.766226 0.326993
12.364000 11.777630 0.327247
12.365000 11.789043 0.327502
12.366000 11.800467 0.327757
12.367000 11.811900 0.328013
12.368000 11.823344 0.328269
12.369000 11.834797 0.328526
12.370000 11.846260 0.328783
12.371000 11.857733 0.329041
12.372000 11.869216 0.329300
12.373000 11.880708 0.329559
12.374000 11.892211 0.329818
12.375000 11.903724 0.330079
12.376000 11.915246 0.330340
12.377000 11.926778 0.330601
12.378000 11.938321 0.330863
12.379000 11.949873 0.331126
12.380000 11.961435 0.331389
12.381000 11.973007 0.331653
12.382000 11.984589 0.331917
12.383000 11.996181 0.332182
12.384000 12.007783 0.332448
12.385000 12.019394 0.332714
12.386000 12.031016 0.332981
12.387000 12.042648 0.333248
12.388000 12.054289 0.333516
12.389000 12.065941 0.333785
12.390000 12.077603 0.334054
12.391000 12.089274 0.334324
12.392000 12.100956 0.334595
12.393000 12.112647 0.334866
12.394000 12.124349 0.335137
12.395000 12.136060 0.335410
12.396000 12.147781 0.335682
12.397000 12.159513 0.335956
12.398000 12.171254 0.336230
12.399000 12.183006 0.336505
